f[Hz] 	 GabsStart 	 GphiStart 	 GabsFit 	 GphiFit
963.0 	 0.005827404673852968 	 69.5344407340535 	 0.011844410299251228 	 60.92062834111233
964.0 	 0.005877056368750589 	 69.35214291558438 	 0.012031436535323077 	 60.41625597383322
965.0 	 0.005927441536897025 	 69.1669284096096 	 0.012223258866234982 	 59.8963171605151
966.0 	 0.005978574903119336 	 68.97873031600116 	 0.01242000711982691 	 59.36016881802252
967.0 	 0.006030471524595952 	 68.7874798103252 	 0.012621810873683944 	 58.807138454232025
968.0 	 0.006083146796988625 	 68.5931060802756 	 0.012828798694794937 	 58.23652310047089
969.0 	 0.006136616460471601 	 68.39553625991341 	 0.013041097246957716 	 57.6475882829699
970.0 	 0.00619089660562931 	 68.19469536164523 	 0.013258830248200754 	 57.03956705275352
971.0 	 0.006246003679190163 	 67.99050620587701 	 0.01348211725862217 	 56.41165909722196
972.0 	 0.006301954489561 	 67.78288934827722 	 0.013711072277106684 	 55.763029961081436
973.0 	 0.006358766212122673 	 67.57176300458465 	 0.013945802123403728 	 55.09281040933089
974.0 	 0.006416456394242931 	 67.35704297289816 	 0.014186404580091322 	 54.4000959707716
975.0 	 0.006475042959958312 	 67.13864255338541 	 0.014432966267090295 	 53.683946707020176
976.0 	 0.006534544214271648 	 66.91647246535068 	 0.014685560219731443 	 52.94338725933133
977.0 	 0.0065949788470063535 	 66.69044076160348 	 0.014944243140052457 	 52.177407233701665
978.0 	 0.0066563659361524394 	 66.46045274007372 	 0.015209052290185805 	 51.38496199373851
979.0 	 0.00671872495063283 	 66.22641085262234 	 0.015480001996618857 	 50.56497394060708
980.0 	 0.006782075752411348 	 65.98821461100124 	 0.015757079735038915 	 49.716334369942125
981.0 	 0.00684643859785594 	 65.74576048992189 	 0.01604024176776147 	 48.83790600677948
982.0 	 0.006911834138262028 	 65.49894182719925 	 0.016329408309789788 	 47.92852633110426
983.0 	 0.006978283419431856 	 65.24764872094502 	 0.01662445820585658 	 46.98701181816959
984.0 	 0.007045807880195519 	 64.99176792379357 	 0.016925223109911763 	 46.01216322884159
985.0 	 0.007114429349748333 	 64.73118273415507 	 0.01723148117107601 	 45.00277209520931
986.0 	 0.007184170043667335 	 64.46577288450274 	 0.01754295024676312 	 43.95762855469467
987.0 	 0.007255052558456789 	 64.1954144267156 	 0.01785928068519431 	 42.87553069080956
988.0 	 0.007327099864458615 	 63.9199796145142 	 0.018180047746573728 	 41.75529553915907
989.0 	 0.007400335296948207 	 63.639336783046765 	 0.01850474376536441 	 40.595771911630486
990.0 	 0.007474782545219896 	 63.353350225703906 	 0.018832770195810058 	 39.3958551779894
991.0 	 0.007550465639448318 	 63.0618800682651 	 0.019163429729180496 	 38.15450412013939
992.0 	 0.0076274089350929376 	 62.76478214050732 	 0.019495918723792784 	 36.87075993770293
993.0 	 0.007705637094591872 	 62.46190784543879 	 0.01982932024660673 	 35.54376743192787
994.0 	 0.007785175066068964 	 62.153104026355614 	 0.020162598086164253 	 34.17279832589994
995.0 	 0.007866048058754226 	 61.83821283195827 	 0.020494592157764887 	 32.75727659078386
996.0 	 0.007948281514791301 	 61.51707157981175 	 0.02082401577867219 	 31.296805539251007
997.0 	 0.008031901077078473 	 61.18951261848164 	 0.021149455338044628 	 29.79119631851666
998.0 	 0.008116932552759635 	 60.855363188735886 	 0.021469372915977506 	 28.240497288474884
999.0 	 0.008203401871950284 	 60.51444528426376 	 0.021782112410164048 	 26.645023609513522
1000.0 	 0.008291335041249414 	 60.16657551243559 	 0.022085909698178197 	 25.005386196802018
1001.0 	 0.008380758091552773 	 59.8115649557027 	 0.022378907289369615 	 23.3225190333521
1002.0 	 0.00847169701964454 	 59.44921903432546 	 0.02265917379531313 	 21.597703686382427
1003.0 	 0.008564177723004844 	 59.079337371212134 	 0.022924728367035366 	 19.832589756650517
1004.0 	 0.008658225927227828 	 58.701713659759506 	 0.02317357001079199 	 18.029209926537632
1005.0 	 0.008753867105401268 	 58.316135535702436 	 0.023403711408178172 	 16.189988278094802
1006.0 	 0.008851126388752902 	 57.92238445410928 	 0.023613216544497828 	 14.317740643407722
1007.0 	 0.008950028467820533 	 57.52023557280468 	 0.02380024111322298 	 12.415665938333769
1008.0 	 0.009050597483354697 	 57.10945764365627 	 0.02396307434289098 	 10.487327721287171
1009.0 	 0.0091528569061125 	 56.68981291333529 	 0.024100180619771674 	 8.536625605859333
1010.0 	 0.009256829404651359 	 56.26105703534723 	 0.024210239090291883 	 6.567756622687417
1011.0 	 0.00936253670018078 	 55.82293899533658 	 0.024292179353223493 	 4.585167143590615
1012.0 	 0.009469999407481644 	 55.37520105189049 	 0.024345211415902266 	 2.5934965110236683
1013.0 	 0.009579236860854972 	 54.91757869530874 	 0.024368848300500182 	 0.5975140134805084
1014.0 	 0.009690266924018198 	 54.449800627069024 	 0.02436292003804583 	 -1.3979487335331786
1015.0 	 0.00980310578282678 	 53.9715887629986 	 0.024327578254353593 	 -3.388067642312981
1016.0 	 0.009917767719665606 	 53.48265826346549 	 0.024263291092866464 	 -5.36809573663051
1017.0 	 0.010034264868329125 	 52.98271759422373 	 0.02417082878395994 	 -7.333429975426973
1018.0 	 0.010152606948193331 	 52.4714686218934 	 0.024051240704535723 	 -9.27967301019364
