#Vystupni charakteristika tranzistoru
#napeti Ud (V) proud Id (mA) napeti Ug (V)
11.799999999999974 1.08082076 3.4
11.899999999999974 1.06964737 3.4
11.999999999999973 1.09982376 3.4
12.099999999999973 1.0676590000000001 3.4
12.199999999999973 1.1062200199999999 3.4
12.299999999999972 1.06268465 3.4
12.399999999999972 1.09241612 3.4
12.499999999999972 1.06475558 3.4
12.599999999999971 1.0791649300000001 3.4
12.69999999999997 1.06164345 3.4
12.79999999999997 1.0792956500000002 3.4
12.89999999999997 1.05194013 3.4
12.99999999999997 1.07466072 3.4
13.09999999999997 1.04162676 3.4
13.199999999999969 1.0669686999999999 3.4
13.299999999999969 1.05835932 3.4
13.399999999999968 1.0643198299999999 3.4
13.499999999999968 1.07786687 3.4
13.599999999999968 1.06105864 3.4
13.699999999999967 1.0838457300000002 3.4
13.799999999999967 1.06441386 3.4
13.899999999999967 1.0892971200000001 3.4
13.999999999999966 1.05029118 3.4
14.099999999999966 1.0985280000000002 3.4
14.199999999999966 1.0550040900000002 3.4
14.299999999999965 1.0923633700000002 3.4
14.399999999999965 1.08502224 3.4
14.499999999999964 1.11350382 3.4
14.599999999999964 1.09217302 3.4
14.699999999999964 1.1145725400000002 3.4
14.799999999999963 1.08904026 3.4
14.899999999999963 1.1280714200000002 3.4
14.999999999999963 1.0941866199999999 3.4
15.099999999999962 1.1116117799999998 3.4
15.199999999999962 1.10044986 3.4
15.299999999999962 1.09111118 3.4
15.399999999999961 1.10025951 3.4
15.499999999999961 1.09248492 3.4
15.59999999999996 1.12819526 3.4
15.69999999999996 1.09555577 3.4
15.79999999999996 1.1365661200000001 3.4
15.89999999999996 1.09359034 3.4
15.99999999999996 1.12533082 3.4
16.09999999999996 1.0871092199999999 3.4
16.19999999999996 1.10322027 3.4
16.29999999999996 1.08806557 3.4
16.399999999999963 1.09800052 3.4
16.499999999999964 1.06900522 3.4
16.599999999999966 1.09392058 3.4
16.699999999999967 1.0747937300000001 3.4
16.79999999999997 1.0921340400000001 3.4
16.89999999999997 1.0921523800000001 3.4
16.99999999999997 1.0931362500000001 3.4
17.099999999999973 1.1035138199999999 3.4
17.199999999999974 1.09005393 3.4
17.299999999999976 1.1171548900000001 3.4
17.399999999999977 1.08403838 3.4
17.49999999999998 1.12209256 3.4
17.59999999999998 1.08380904 3.4
17.69999999999998 1.1215467300000002 3.4
17.799999999999983 1.0943540299999999 3.4
17.899999999999984 1.12387222 3.4
17.999999999999986 1.10950415 3.4
18.099999999999987 1.14202439 3.4
18.19999999999999 1.12386076 3.4
18.29999999999999 1.1491476500000002 3.4
18.39999999999999 1.12201687 3.4
18.499999999999993 1.14883575 3.4
18.599999999999994 1.13039921 3.4
18.699999999999996 1.1416459799999998 3.4
18.799999999999997 1.1285897200000001 3.4
18.9 1.11757 3.4
19.0 1.1356671200000001 3.4
19.1 1.11779016 3.4
19.200000000000003 1.15823864 3.4
19.300000000000004 1.1174943099999999 3.4
19.400000000000006 1.15636494 3.4
19.500000000000007 1.11242363 3.4
19.60000000000001 1.1396966 3.4
19.70000000000001 1.11781768 3.4
19.80000000000001 1.12797739 3.4
19.900000000000013 1.11468491 3.4
