#Vystupni charakteristika tranzistoru
#napeti Ud (V) proud Id (mA) napeti Ug (V)
12.69999999999997 18.077578600000002 3.7
12.79999999999997 18.0616372 3.7
12.89999999999997 18.0908986 3.7
12.99999999999997 18.0912013 3.7
13.09999999999997 18.131915799999998 3.7
13.199999999999969 18.1369681 3.7
13.299999999999969 18.1691237 3.7
13.399999999999968 18.182737300000003 3.7
13.499999999999968 18.1830469 3.7
13.599999999999968 18.2208603 3.7
13.699999999999967 18.2215116 3.7
13.799999999999967 18.259331800000002 3.7
13.899999999999967 18.2346917 3.7
13.999999999999966 18.280580099999998 3.7
14.099999999999966 18.2830936 3.7
14.199999999999966 18.3119674 3.7
14.299999999999965 18.3085227 3.7
14.399999999999965 18.3524571 3.7
14.499999999999964 18.3668069 3.7
14.599999999999964 18.404372499999997 3.7
14.699999999999964 18.4027351 3.7
14.799999999999963 18.463532800000003 3.7
14.899999999999963 18.4227426 3.7
14.999999999999963 18.467991100000003 3.7
15.099999999999962 18.467780100000002 3.7
15.199999999999962 18.4826344 3.7
15.299999999999962 18.4955645 3.7
15.399999999999961 18.5099463 3.7
15.499999999999961 18.5509728 3.7
15.59999999999996 18.5463768 3.7
15.69999999999996 18.6006842 3.7
15.79999999999996 18.5723815 3.7
15.89999999999996 18.644985600000002 3.7
15.99999999999996 18.606617200000002 3.7
16.09999999999996 18.6542853 3.7
16.19999999999996 18.639566300000002 3.7
16.29999999999996 18.6517213 3.7
16.399999999999963 18.6718045 3.7
16.499999999999964 18.6989926 3.7
16.599999999999966 18.7007883 3.7
16.699999999999967 18.7335218 3.7
16.79999999999997 18.7227016 3.7
16.89999999999997 18.763159299999998 3.7
16.99999999999997 18.771768599999998 3.7
17.099999999999973 18.7975945 3.7
17.199999999999974 18.8233332 3.7
17.299999999999976 18.8356876 3.7
17.399999999999977 18.8683822 3.7
17.49999999999998 18.8461891 3.7
17.59999999999998 18.8966 3.7
17.69999999999998 18.8765191 3.7
17.799999999999983 18.943605299999998 3.7
17.899999999999984 18.9241574 3.7
17.999999999999986 18.982242 3.7
18.099999999999987 18.9817122 3.7
18.19999999999999 19.033900499999998 3.7
18.29999999999999 19.0276969 3.7
18.39999999999999 19.0748169 3.7
18.499999999999993 19.0834148 3.7
18.599999999999994 19.113715 3.7
18.699999999999996 19.1132816 3.7
18.799999999999997 19.1467971 3.7
18.9 19.1504597 3.7
19.0 19.171146 3.7
19.1 19.1861769 3.7
19.200000000000003 19.1782784 3.7
19.300000000000004 19.2346339 3.7
19.400000000000006 19.2208873 3.7
19.500000000000007 19.2903311 3.7
19.60000000000001 19.2560885 3.7
19.70000000000001 19.315374900000002 3.7
19.80000000000001 19.312514999999998 3.7
19.900000000000013 19.3432602 3.7
