#Vystupni charakteristika tranzistoru
#napeti Ud (V) proud Id (mA) napeti Ug (V)
5.799999999999995 2.66997313 3.5
5.899999999999995 2.69423947 3.5
5.999999999999995 2.6706405099999997 3.5
6.099999999999994 2.69904411 3.5
6.199999999999994 2.67707805 3.5
6.299999999999994 2.70104165 3.5
6.399999999999993 2.70223192 3.5
6.499999999999993 2.7040964499999998 3.5
6.5999999999999925 2.7170288599999997 3.5
6.699999999999992 2.70804107 3.5
6.799999999999992 2.7292228 3.5
6.8999999999999915 2.69635856 3.5
6.999999999999991 2.7275578 3.5
7.099999999999991 2.6972185800000004 3.5
7.19999999999999 2.73423614 3.5
7.29999999999999 2.70838049 3.5
7.39999999999999 2.74133188 3.5
7.499999999999989 2.72135419 3.5
7.599999999999989 2.74930599 3.5
7.699999999999989 2.73303441 3.5
7.799999999999988 2.75497295 3.5
7.899999999999988 2.73921279 3.5
7.999999999999988 2.77269166 3.5
8.099999999999987 2.7443591599999997 3.5
8.199999999999987 2.79224738 3.5
8.299999999999986 2.7624562800000003 3.5
8.399999999999986 2.79026589 3.5
8.499999999999986 2.76985245 3.5
8.599999999999985 2.79919864 3.5
8.699999999999985 2.76710956 3.5
8.799999999999985 2.7931028099999997 3.5
8.899999999999984 2.77218024 3.5
8.999999999999984 2.77441171 3.5
9.099999999999984 2.78069329 3.5
9.199999999999983 2.77417549 3.5
9.299999999999983 2.79465544 3.5
9.399999999999983 2.7806657699999997 3.5
9.499999999999982 2.80649849 3.5
9.599999999999982 2.77411815 3.5
9.699999999999982 2.81884609 3.5
9.799999999999981 2.77074229 3.5
9.89999999999998 2.81986664 3.5
9.99999999999998 2.77443923 3.5
10.09999999999998 2.80638611 3.5
10.19999999999998 2.78298209 3.5
10.29999999999998 2.79850603 3.5
10.399999999999979 2.78167945 3.5
10.499999999999979 2.7993018399999996 3.5
10.599999999999978 2.7838811 3.5
10.699999999999978 2.7951760400000003 3.5
10.799999999999978 2.76990979 3.5
10.899999999999977 2.8029162199999997 3.5
10.999999999999977 2.77013683 3.5
11.099999999999977 2.79961374 3.5
11.199999999999976 2.7823949900000002 3.5
11.299999999999976 2.79879041 3.5
11.399999999999975 2.8018452099999998 3.5
11.499999999999975 2.80537473 3.5
11.599999999999975 2.81577065 3.5
11.699999999999974 2.80498027 3.5
11.799999999999974 2.82457956 3.5
11.899999999999974 2.80039808 3.5
11.999999999999973 2.8260541999999997 3.5
12.099999999999973 2.79123141 3.5
12.199999999999973 2.8285517000000002 3.5
12.299999999999972 2.79582965 3.5
12.399999999999972 2.8418808700000002 3.5
12.499999999999972 2.82504053 3.5
12.599999999999971 2.8461374 3.5
12.69999999999997 2.82843015 3.5
12.79999999999997 2.85687274 3.5
12.89999999999997 2.8319183999999997 3.5
12.99999999999997 2.85909733 3.5
13.09999999999997 2.85256118 3.5
13.199999999999969 2.8693717100000002 3.5
13.299999999999969 2.84619473 3.5
13.399999999999968 2.87828152 3.5
13.499999999999968 2.8587372699999998 3.5
13.599999999999968 2.89735333 3.5
13.699999999999967 2.86750718 3.5
13.799999999999967 2.8823981499999998 3.5
13.899999999999967 2.8703464 3.5
13.999999999999966 2.8863519500000003 3.5
14.099999999999966 2.87904063 3.5
14.199999999999966 2.8729104 3.5
14.299999999999965 2.88280408 3.5
14.399999999999965 2.8730778200000002 3.5
14.499999999999964 2.90461878 3.5
14.599999999999964 2.87344018 3.5
14.699999999999964 2.91221677 3.5
14.799999999999963 2.87771276 3.5
14.899999999999963 2.91759706 3.5
14.999999999999963 2.8658696999999997 3.5
15.099999999999962 2.90819417 3.5
15.199999999999962 2.88447137 3.5
15.299999999999962 2.89735333 3.5
15.399999999999961 2.88483143 3.5
15.499999999999961 2.90043105 3.5
15.59999999999996 2.88309763 3.5
15.69999999999996 2.89759184 3.5
15.79999999999996 2.8747909799999998 3.5
15.89999999999996 2.9047426200000004 3.5
15.99999999999996 2.87100689 3.5
16.09999999999996 2.8970506 3.5
16.19999999999996 2.8952824 3.5
16.29999999999996 2.91290479 3.5
16.399999999999963 2.9002475800000003 3.5
16.499999999999964 2.90927435 3.5
16.599999999999966 2.91409735 3.5
16.699999999999967 2.9058388600000002 3.5
16.79999999999997 2.92607342 3.5
16.89999999999997 2.9028780999999997 3.5
16.99999999999997 2.93518275 3.5
17.099999999999973 2.90661402 3.5
17.199999999999974 2.93484333 3.5
17.299999999999976 2.91069167 3.5
17.399999999999977 2.94622541 3.5
17.49999999999998 2.92592435 3.5
17.59999999999998 2.94710378 3.5
17.69999999999998 2.93597856 3.5
17.799999999999983 2.95586223 3.5
17.899999999999984 2.9520231 3.5
17.999999999999986 2.96121729 3.5
18.099999999999987 2.9529588 3.5
18.19999999999999 2.98051614 3.5
18.29999999999999 2.95845605 3.5
18.39999999999999 3.0008172099999997 3.5
18.499999999999993 2.96954228 3.5
18.599999999999994 2.98508686 3.5
18.699999999999996 2.98151147 3.5
18.799999999999997 2.97812185 3.5
18.9 2.98233251 3.5
19.0 2.97981437 3.5
19.1 2.99240736 3.5
19.200000000000003 2.97538125 3.5
19.300000000000004 3.01050677 3.5
19.400000000000006 2.9800437 3.5
19.500000000000007 3.02304701 3.5
19.60000000000001 2.98306868 3.5
19.70000000000001 3.03507124 3.5
19.80000000000001 2.98927459 3.5
19.900000000000013 3.0182790600000002 3.5
